Price,Date,Close,High,Low,Open,Volume
Ticker,,TEM,TEM,TEM,TEM,TEM
0,2025-03-26,53.25,59.54999923706055,53.20000076293945,57.935001373291016,10387800
1,2025-03-27,51.970001220703125,55.880001068115234,51.869998931884766,52.400001525878906,9663500
2,2025-03-28,47.83000183105469,51.25600051879883,47.040000915527344,51.09000015258789,9196000
3,2025-03-31,48.2400016784668,48.79999923706055,44.28300094604492,45.4900016784668,7480800
4,2025-04-01,47.220001220703125,49.130001068115234,45.459999084472656,48.27000045776367,7746000
5,2025-04-02,49.88999938964844,50.040000915527344,45.439998626708984,45.80500030517578,8747100
6,2025-04-03,46.16999816894531,47.869998931884766,45.404998779296875,45.40999984741211,8151500
7,2025-04-04,42.58000183105469,45.810001373291016,40.029998779296875,44.93000030517578,11577700
8,2025-04-07,42.70000076293945,45.981998443603516,37.68000030517578,39.119998931884766,12791000
9,2025-04-08,37.22999954223633,45.5,36.5,45.3650016784668,15486300
10,2025-04-09,43.790000915527344,45.0,36.220001220703125,37.68000030517578,18857700
11,2025-04-10,40.290000915527344,43.00199890136719,38.369998931884766,42.845001220703125,8760400
12,2025-04-11,42.119998931884766,42.349998474121094,38.790000915527344,40.93000030517578,8572300
13,2025-04-14,43.130001068115234,44.77000045776367,41.957000732421875,44.02000045776367,7758000
14,2025-04-15,42.93000030517578,43.83599853515625,41.349998474121094,43.154998779296875,5256400
15,2025-04-16,40.86000061035156,42.130001068115234,40.040000915527344,41.47999954223633,5183700
16,2025-04-17,40.45000076293945,41.645999908447266,40.15999984741211,41.13999938964844,4573800
17,2025-04-21,40.97999954223633,41.599998474121094,39.0099983215332,39.939998626708984,8903100
18,2025-04-22,43.22999954223633,45.47999954223633,41.66999816894531,41.79999923706055,9399300
19,2025-04-23,49.54999923706055,51.31999969482422,47.0,47.314998626708984,18735900
20,2025-04-24,53.5,53.540000915527344,49.40999984741211,50.400001525878906,10457100
21,2025-04-25,53.790000915527344,54.54999923706055,52.220001220703125,53.150001525878906,6194341
