Price,Date,Close,High,Low,Open,Volume
Ticker,,AEG,AEG,AEG,AEG,AEG
0,2025-03-25,6.739999771118164,6.789999961853027,6.71999979019165,6.75,8874200
1,2025-03-26,6.710000038146973,6.820000171661377,6.690000057220459,6.769999980926514,9570200
2,2025-03-27,6.730000019073486,6.789999961853027,6.690000057220459,6.710000038146973,7896700
3,2025-03-28,6.610000133514404,6.710000038146973,6.559999942779541,6.679999828338623,6697800
4,2025-03-31,6.590000152587891,6.619999885559082,6.5,6.519999980926514,7906100
5,2025-04-01,6.619999885559082,6.659999847412109,6.539999961853027,6.590000152587891,6857000
6,2025-04-02,6.679999828338623,6.699999809265137,6.550000190734863,6.559999942779541,10982700
7,2025-04-03,6.28000020980835,6.449999809265137,6.260000228881836,6.380000114440918,14297800
8,2025-04-04,5.75,5.909999847412109,5.710000038146973,5.880000114440918,17907100
9,2025-04-07,5.539999961853027,5.849999904632568,5.420000076293945,5.489999771118164,16609900
10,2025-04-08,5.510000228881836,5.840000152587891,5.440000057220459,5.789999961853027,19712500
11,2025-04-09,6.0,6.090000152587891,5.460000038146973,5.489999771118164,19563500
12,2025-04-10,5.820000171661377,5.920000076293945,5.679999828338623,5.920000076293945,18536100
13,2025-04-11,5.96999979019165,5.96999979019165,5.75,5.760000228881836,16862100
14,2025-04-14,6.090000152587891,6.150000095367432,6.03000020980835,6.059999942779541,12961400
15,2025-04-15,6.099999904632568,6.170000076293945,6.090000152587891,6.110000133514404,14101500
16,2025-04-16,6.050000190734863,6.150000095367432,6.019999980926514,6.099999904632568,7575000
17,2025-04-17,6.099999904632568,6.190000057220459,6.070000171661377,6.090000152587891,9614600
18,2025-04-21,6.059999942779541,6.139999866485596,6.010000228881836,6.070000171661377,5462300
19,2025-04-22,6.239999771118164,6.300000190734863,6.190000057220459,6.199999809265137,11390200
20,2025-04-23,6.360000133514404,6.429999828338623,6.309999942779541,6.369999885559082,15146200
21,2025-04-24,6.451499938964844,6.46999979019165,6.384500026702881,6.409999847412109,7084264
