Price,Date,Close,High,Low,Open,Volume
Ticker,,LUV,LUV,LUV,LUV,LUV
0,2025-03-25,34.66999816894531,35.2400016784668,34.38999938964844,35.0,9624800
1,2025-03-26,34.38999938964844,34.93000030517578,34.0099983215332,34.79999923706055,8862400
2,2025-03-27,33.93000030517578,34.560001373291016,33.900001525878906,34.45000076293945,8042400
3,2025-03-28,33.59000015258789,34.400001525878906,33.349998474121094,34.33000183105469,10683700
4,2025-03-31,33.58000183105469,33.88999938964844,32.77000045776367,32.900001525878906,10676700
5,2025-04-01,31.59000015258789,33.15999984741211,31.290000915527344,32.720001220703125,17825800
6,2025-04-02,31.860000610351562,32.060001373291016,31.209999084472656,31.229999542236328,10174700
7,2025-04-03,28.860000610351562,31.010000228881836,28.850000381469727,30.799999237060547,18933600
8,2025-04-04,25.8700008392334,28.1200008392334,25.549999237060547,28.0,23120200
9,2025-04-07,25.959999084472656,26.989999771118164,24.5,25.09000015258789,19196900
10,2025-04-08,24.75,26.829999923706055,24.420000076293945,26.34000015258789,18258300
11,2025-04-09,28.549999237060547,29.059999465942383,24.31999969482422,24.579999923706055,28873500
12,2025-04-10,25.790000915527344,28.059999465942383,25.190000534057617,27.5,13581000
13,2025-04-11,26.190000534057617,26.239999771118164,24.989999771118164,25.670000076293945,13413700
14,2025-04-14,25.559999465942383,26.459999084472656,25.18000030517578,26.40999984741211,12196600
15,2025-04-15,25.809999465942383,26.6299991607666,25.5,25.510000228881836,8975700
16,2025-04-16,24.860000610351562,26.079999923706055,24.56999969482422,26.020000457763672,11604600
17,2025-04-17,24.739999771118164,25.139999389648438,24.280000686645508,24.8700008392334,11518500
18,2025-04-21,24.040000915527344,24.719999313354492,23.81999969482422,24.420000076293945,10956100
19,2025-04-22,24.75,24.770000457763672,24.06999969482422,24.479999542236328,9964200
20,2025-04-23,25.520000457763672,26.549999237060547,25.260000228881836,25.639999389648438,15331300
21,2025-04-24,26.459999084472656,26.690000534057617,24.625,24.649999618530273,22079590
