Price,Date,Close,High,Low,Open,Volume
Ticker,,MSTR,MSTR,MSTR,MSTR,MSTR
0,2025-03-27,324.5899963378906,333.489990234375,318.0,322.5299987792969,13838300
1,2025-03-28,289.4100036621094,320.79998779296875,289.25,318.3800048828125,21058900
2,2025-03-31,288.2699890136719,294.8900146484375,272.79998779296875,281.8699951171875,14866300
3,2025-04-01,306.0199890136719,307.6000061035156,280.6499938964844,293.5299987792969,16780100
4,2025-04-02,312.5400085449219,319.4700012207031,296.9800109863281,297.8599853515625,16293800
5,2025-04-03,282.2799987792969,299.2200012207031,276.0299987792969,286.75,18223000
6,2025-04-04,293.6099853515625,299.1400146484375,265.29998779296875,285.0199890136719,24847100
7,2025-04-07,268.1400146484375,297.6000061035156,252.60000610351562,260.1400146484375,28449300
8,2025-04-08,237.9499969482422,282.8399963378906,235.92999267578125,278.1499938964844,22952700
9,2025-04-09,296.8599853515625,302.3399963378906,241.69000244140625,242.02000427246094,38346400
10,2025-04-10,272.3399963378906,288.30999755859375,261.3699951171875,282.5,19237800
11,2025-04-11,299.9800109863281,304.1499938964844,276.29998779296875,281.29998779296875,21334100
12,2025-04-14,311.45001220703125,314.6000061035156,300.1000061035156,309.79998779296875,15635400
13,2025-04-15,310.7200012207031,319.75,306.80999755859375,312.2200012207031,11217800
14,2025-04-16,311.6600036621094,318.6000061035156,304.0,306.05999755859375,12847200
15,2025-04-17,317.20001220703125,320.0,306.0,313.8900146484375,13472100
16,2025-04-21,317.760009765625,330.989990234375,309.0,324.989990234375,16053200
17,2025-04-22,343.0299987792969,348.9599914550781,327.010009765625,328.7099914550781,24036500
18,2025-04-23,345.7300109863281,355.8299865722656,339.0,354.70001220703125,16690700
19,2025-04-24,350.3399963378906,351.0299987792969,343.239990234375,344.9700012207031,10781400
20,2025-04-25,368.7099914550781,373.2300109863281,353.1199951171875,354.0,19294600
