Price,Date,Close,High,Low,Open,Volume
Ticker,,PR,PR,PR,PR,PR
0,2025-03-18,13.5600004196167,13.789999961853027,13.4399995803833,13.770000457763672,6915100
1,2025-03-19,14.09000015258789,14.170000076293945,13.550000190734863,13.569999694824219,10153700
2,2025-03-20,13.970000267028809,14.170000076293945,13.920000076293945,13.979999542236328,5598900
3,2025-03-21,13.779999732971191,13.930000305175781,13.720000267028809,13.920000076293945,10209900
4,2025-03-24,14.149999618530273,14.210000038146973,13.869999885559082,13.920000076293945,5736500
5,2025-03-25,14.25,14.34000015258789,14.114999771118164,14.199999809265137,5787900
6,2025-03-26,14.109999656677246,14.494999885559082,14.109999656677246,14.40999984741211,10111800
7,2025-03-27,13.949999809265137,14.140000343322754,13.84000015258789,14.09000015258789,7430500
8,2025-03-28,13.75,13.989999771118164,13.489999771118164,13.850000381469727,8797100
9,2025-03-31,13.850000381469727,13.989999771118164,13.539999961853027,13.579999923706055,8176000
10,2025-04-01,13.800000190734863,13.899999618530273,13.600000381469727,13.819999694824219,7129800
11,2025-04-02,14.180000305175781,14.21500015258789,13.539999961853027,13.539999961853027,5686300
12,2025-04-03,12.260000228881836,13.069999694824219,12.229999542236328,13.020000457763672,12521400
13,2025-04-04,10.75,11.59000015258789,10.614999771118164,11.470000267028809,20220900
14,2025-04-07,10.890000343322754,11.380000114440918,10.050000190734863,10.550000190734863,16800300
15,2025-04-08,10.359999656677246,11.369999885559082,10.1899995803833,11.260000228881836,15750200
16,2025-04-09,11.880000114440918,11.949999809265137,10.010000228881836,10.029999732971191,19023200
17,2025-04-10,10.5600004196167,11.390000343322754,10.324999809265137,11.390000343322754,13617000
18,2025-04-11,11.039999961853027,11.09000015258789,10.375,10.609999656677246,9464000
19,2025-04-14,11.0,11.489999771118164,10.859999656677246,11.40999984741211,8459800
20,2025-04-15,11.020000457763672,11.260000228881836,10.880000114440918,10.890000343322754,8352000
21,2025-04-16,11.5,11.640000343322754,10.989999771118164,10.989999771118164,15369600
22,2025-04-17,12.005000114440918,12.204999923706055,11.710000038146973,11.760000228881836,7831436
