Price,Date,Close,High,Low,Open,Volume
Ticker,,AQN,AQN,AQN,AQN,AQN
0,2025-03-26,5.0953755378723145,5.164499020988138,5.055876539196189,5.055876539196189,6865600
1,2025-03-27,5.105250835418701,5.174373851899693,5.075626349165965,5.115125350259457,7593600
2,2025-03-28,5.125,5.194123482814891,5.105250500747918,5.13487451419344,8020100
3,2025-03-31,5.139999866485596,5.190000057220459,5.079999923706055,5.110000133514404,9315700
4,2025-04-01,5.139999866485596,5.159999847412109,5.059999942779541,5.159999847412109,9125500
5,2025-04-02,5.21999979019165,5.230000019073486,5.079999923706055,5.110000133514404,7268200
6,2025-04-03,5.099999904632568,5.340000152587891,5.079999923706055,5.25,13510100
7,2025-04-04,4.849999904632568,5.059999942779541,4.809999942779541,5.059999942779541,20289300
8,2025-04-07,4.699999809265137,4.920000076293945,4.570000171661377,4.630000114440918,15464500
9,2025-04-08,4.559999942779541,4.840000152587891,4.510000228881836,4.78000020980835,16256100
10,2025-04-09,4.909999847412109,4.949999809265137,4.449999809265137,4.5,25924200
11,2025-04-10,4.880000114440918,4.96999979019165,4.78000020980835,4.880000114440918,21398700
12,2025-04-11,5.039999961853027,5.070000171661377,4.849999904632568,4.869999885559082,10597600
13,2025-04-14,5.199999809265137,5.25,5.050000190734863,5.079999923706055,17425000
14,2025-04-15,5.170000076293945,5.21999979019165,5.159999847412109,5.21999979019165,10383600
15,2025-04-16,5.269999980926514,5.309999942779541,5.170000076293945,5.210000038146973,10112500
16,2025-04-17,5.409999847412109,5.489999771118164,5.28000020980835,5.28000020980835,15595800
17,2025-04-21,5.320000171661377,5.409999847412109,5.25,5.400000095367432,11476600
18,2025-04-22,5.389999866485596,5.449999809265137,5.349999904632568,5.360000133514404,8437300
19,2025-04-23,5.239999771118164,5.420000076293945,5.21999979019165,5.400000095367432,10393500
20,2025-04-24,5.289999961853027,5.309999942779541,5.190000057220459,5.25,10783400
21,2025-04-25,5.255000114440918,5.309999942779541,5.159999847412109,5.289999961853027,6229275
