Price,Date,Close,High,Low,Open,Volume
Ticker,,ACHR,ACHR,ACHR,ACHR,ACHR
0,2025-03-27,7.860000133514404,8.288999557495117,7.809999942779541,8.029999732971191,18326400
1,2025-03-28,7.260000228881836,7.760000228881836,7.099999904632568,7.679999828338623,23841600
2,2025-03-31,7.110000133514404,7.230000019073486,6.909999847412109,6.989999771118164,23951900
3,2025-04-01,6.960000038146973,7.179999828338623,6.730000019073486,7.110000133514404,20600300
4,2025-04-02,7.199999809265137,7.440000057220459,6.75,6.75,19781900
5,2025-04-03,6.940000057220459,7.070000171661377,6.619999885559082,6.690000057220459,22368300
6,2025-04-04,6.199999809265137,6.730000019073486,5.829999923706055,6.559999942779541,33061000
7,2025-04-07,6.659999847412109,6.889999866485596,5.480000019073486,5.53000020980835,34271500
8,2025-04-08,6.400000095367432,7.28000020980835,6.21999979019165,7.190000057220459,27505800
9,2025-04-09,7.429999828338623,7.539999961853027,6.291999816894531,6.369999885559082,36154000
10,2025-04-10,7.019999980926514,7.260000228881836,6.739999771118164,7.119999885559082,22908800
11,2025-04-11,7.03000020980835,7.079999923706055,6.75,6.869999885559082,15535100
12,2025-04-14,7.25,7.460000038146973,6.989999771118164,7.329999923706055,15773800
13,2025-04-15,7.119999885559082,7.480000019073486,7.0,7.25,13890900
14,2025-04-16,7.050000190734863,7.079999923706055,6.809999942779541,7.0,13283200
15,2025-04-17,7.230000019073486,7.599999904632568,7.039999961853027,7.190000057220459,21016100
16,2025-04-21,7.139999866485596,7.210000038146973,6.940000057220459,7.130000114440918,13927500
17,2025-04-22,7.340000152587891,7.468999862670898,7.099999904632568,7.21999979019165,14449900
18,2025-04-23,8.050000190734863,8.1899995803833,7.684999942779541,7.809999942779541,26931700
19,2025-04-24,8.5600004196167,8.579999923706055,8.09000015258789,8.180000305175781,23127000
20,2025-04-25,8.59000015258789,8.864999771118164,8.4350004196167,8.5600004196167,20075800
