Price,Date,Close,High,Low,Open,Volume
Ticker,,EQX,EQX,EQX,EQX,EQX
0,2025-03-24,6.769999980926514,6.889999866485596,6.739999771118164,6.860000133514404,9136900
1,2025-03-25,7.0,7.079999923706055,6.855000019073486,6.920000076293945,11750500
2,2025-03-26,6.829999923706055,7.050000190734863,6.820000171661377,7.050000190734863,8714200
3,2025-03-27,7.099999904632568,7.130000114440918,6.925000190734863,6.940000057220459,12380900
4,2025-03-28,6.869999885559082,7.239999771118164,6.860000133514404,7.150000095367432,12677000
5,2025-03-31,6.880000114440918,6.96999979019165,6.684999942779541,6.929999828338623,10519400
6,2025-04-01,6.710000038146973,6.900000095367432,6.550000190734863,6.860000133514404,13305400
7,2025-04-02,6.599999904632568,6.724999904632568,6.559999942779541,6.71999979019165,8738000
8,2025-04-03,6.559999942779541,6.820000171661377,6.260000228881836,6.300000190734863,14840300
9,2025-04-04,6.010000228881836,6.445000171661377,5.960000038146973,6.360000133514404,20071600
10,2025-04-07,5.760000228881836,6.150000095367432,5.590000152587891,5.78000020980835,29394300
11,2025-04-08,5.690000057220459,6.072000026702881,5.619999885559082,6.059999942779541,18775000
12,2025-04-09,6.25,6.335000038146973,5.760000228881836,5.96999979019165,15499400
13,2025-04-10,6.489999771118164,6.639999866485596,6.28000020980835,6.340000152587891,22469100
14,2025-04-11,6.820000171661377,6.929999828338623,6.730000019073486,6.849999904632568,16914700
15,2025-04-14,6.909999847412109,7.090000152587891,6.695000171661377,6.71999979019165,14418900
16,2025-04-15,6.960000038146973,7.0,6.875,6.96999979019165,7766500
17,2025-04-16,7.28000020980835,7.369999885559082,7.070000171661377,7.239999771118164,16595000
18,2025-04-17,7.010000228881836,7.239999771118164,6.929999828338623,7.210000038146973,10641700
19,2025-04-21,7.03000020980835,7.449999809265137,6.900000095367432,7.360000133514404,12767800
20,2025-04-22,6.820000171661377,7.079999923706055,6.75,7.079999923706055,14599100
