Price,Date,Close,High,Low,Open,Volume
Ticker,,GPN,GPN,GPN,GPN,GPN
0,2025-03-19,98.12000274658203,98.2699966430664,96.02999877929688,96.27999877929688,2745500
1,2025-03-20,97.37999725341797,98.41000366210938,96.94999694824219,97.0999984741211,2560200
2,2025-03-21,97.05000305175781,97.80000305175781,96.08999633789062,96.69999694824219,4603600
3,2025-03-24,99.01000213623047,99.41000366210938,98.05999755859375,98.0999984741211,2341400
4,2025-03-25,98.91000366210938,100.29000091552734,98.33999633789062,99.9000015258789,2107900
5,2025-03-26,99.91999816894531,100.55999755859375,99.16000366210938,99.4800033569336,1964000
6,2025-03-27,99.47000122070312,99.9800033569336,98.69000244140625,99.79000091552734,1984100
7,2025-03-28,97.5199966430664,99.76000213623047,96.97000122070312,99.19000244140625,1830100
8,2025-03-31,97.91999816894531,98.6500015258789,95.73999786376953,96.94999694824219,2259500
9,2025-04-01,98.44000244140625,98.80000305175781,96.91000366210938,97.93000030517578,1816700
10,2025-04-02,99.5999984741211,99.98999786376953,97.02999877929688,97.22000122070312,1748800
11,2025-04-03,92.9800033569336,96.23999786376953,92.79000091552734,95.1500015258789,3775000
12,2025-04-04,84.87999725341797,90.2300033569336,84.5,89.91999816894531,6327900
13,2025-04-07,82.52999877929688,87.16000366210938,78.31999969482422,81.7699966430664,5696800
14,2025-04-08,79.47000122070312,86.37000274658203,78.05000305175781,86.37000274658203,5624000
15,2025-04-09,90.26000213623047,90.95999908447266,77.83000183105469,78.4000015258789,4636500
16,2025-04-10,83.23999786376953,88.20999908447266,80.76000213623047,87.55000305175781,3732200
17,2025-04-11,84.95999908447266,85.52999877929688,80.93000030517578,83.30000305175781,2832800
18,2025-04-14,85.05999755859375,86.62000274658203,84.3499984741211,86.54000091552734,2198800
19,2025-04-15,85.41999816894531,86.26000213623047,85.27999877929688,85.27999877929688,1521900
20,2025-04-16,84.12000274658203,85.70999908447266,83.37000274658203,85.20999908447266,3398400
21,2025-04-17,69.45999908447266,76.72000122070312,68.47000122070312,75.26000213623047,17553800
