Price,Date,Close,High,Low,Open,Volume
Ticker,,PATH,PATH,PATH,PATH,PATH
0,2025-03-25,11.34000015258789,11.40999984741211,11.21500015258789,11.260000228881836,6520300
1,2025-03-26,11.220000267028809,11.395000457763672,11.069999694824219,11.3100004196167,7968100
2,2025-03-27,10.869999885559082,11.199999809265137,10.770000457763672,11.199999809265137,8000100
3,2025-03-28,10.6899995803833,10.989999771118164,10.460000038146973,10.800000190734863,8165600
4,2025-03-31,10.300000190734863,10.449999809265137,10.130000114440918,10.359999656677246,12931400
5,2025-04-01,10.5,10.59000015258789,10.180000305175781,10.420000076293945,9937400
6,2025-04-02,10.819999694824219,10.880000114440918,10.289999961853027,10.289999961853027,8569100
7,2025-04-03,10.260000228881836,10.350000381469727,9.899999618530273,10.199999809265137,16090500
8,2025-04-04,10.039999961853027,10.210000038146973,9.574999809265137,9.920000076293945,21041100
9,2025-04-07,9.789999961853027,10.720000267028809,9.380000114440918,9.430000305175781,28734000
10,2025-04-08,9.869999885559082,10.359999656677246,9.770000457763672,10.15999984741211,19725000
11,2025-04-09,11.079999923706055,11.229999542236328,9.880000114440918,9.890000343322754,17428900
12,2025-04-10,10.630000114440918,10.949999809265137,10.300000190734863,10.890000343322754,19210200
13,2025-04-11,10.869999885559082,10.96500015258789,10.449999809265137,10.65999984741211,18596200
14,2025-04-14,10.710000038146973,11.170000076293945,10.619999885559082,11.0,14641200
15,2025-04-15,10.579999923706055,10.8100004196167,10.510000228881836,10.649999618530273,37979100
16,2025-04-16,10.380000114440918,10.729999542236328,10.220000267028809,10.479999542236328,17048400
17,2025-04-17,10.449999809265137,10.545000076293945,10.34000015258789,10.34000015258789,11977600
18,2025-04-21,10.210000038146973,10.444999694824219,10.109999656677246,10.279999732971191,16523000
19,2025-04-22,10.470000267028809,10.520000457763672,10.279999732971191,10.34000015258789,8940900
20,2025-04-23,10.869999885559082,11.069999694824219,10.760000228881836,10.850000381469727,11013900
21,2025-04-24,11.319999694824219,11.479999542236328,10.970000267028809,11.0,16218406
