Price,Date,Close,High,Low,Open,Volume
Ticker,,MCHP,MCHP,MCHP,MCHP,MCHP
0,2025-03-25,52.36000061035156,54.08000183105469,52.279998779296875,53.5,8676300
1,2025-03-26,52.16999816894531,53.130001068115234,51.58000183105469,52.41999816894531,6084900
2,2025-03-27,50.790000915527344,51.88999938964844,50.189998626708984,51.77000045776367,5492800
3,2025-03-28,48.70000076293945,50.470001220703125,48.27000045776367,50.34000015258789,12054400
4,2025-03-31,48.40999984741211,48.84000015258789,47.439998626708984,48.18000030517578,14064900
5,2025-04-01,48.5,48.709999084472656,47.209999084472656,48.41999816894531,10219700
6,2025-04-02,48.93000030517578,49.470001220703125,47.47999954223633,47.63999938964844,6408300
7,2025-04-03,40.709999084472656,46.79999923706055,39.56999969482422,46.79999923706055,29179100
8,2025-04-04,36.220001220703125,40.18000030517578,36.099998474121094,38.93000030517578,26407700
9,2025-04-07,38.09000015258789,40.0,34.130001068115234,35.59000015258789,24856500
10,2025-04-08,35.34000015258789,39.970001220703125,34.13999938964844,39.7599983215332,17281700
11,2025-04-09,44.900001525878906,45.58000183105469,35.099998474121094,35.4900016784668,29897800
12,2025-04-10,38.810001373291016,41.599998474121094,37.400001525878906,41.369998931884766,24354400
13,2025-04-11,38.709999084472656,38.91999816894531,35.47999954223633,36.91999816894531,20662000
14,2025-04-14,38.880001068115234,40.310001373291016,38.25,39.91999816894531,9921400
15,2025-04-15,38.72999954223633,39.61000061035156,38.310001373291016,39.09000015258789,6704900
16,2025-04-16,37.95000076293945,38.400001525878906,36.31999969482422,37.25,14564700
17,2025-04-17,38.560001373291016,38.709999084472656,37.58000183105469,38.68000030517578,7777100
18,2025-04-21,39.43000030517578,39.529998779296875,37.40999984741211,37.599998474121094,16395600
19,2025-04-22,40.290000915527344,41.04999923706055,39.58000183105469,40.150001525878906,11719600
20,2025-04-23,41.93000030517578,43.369998931884766,41.630001068115234,42.77000045776367,10228300
21,2025-04-24,47.119998931884766,47.31999969482422,44.119998931884766,44.119998931884766,20373237
