Price,Date,Close,High,Low,Open,Volume
Ticker,,CX,CX,CX,CX,CX
0,2025-03-27,6.019999980926514,6.059999942779541,5.929999828338623,6.0,8996000
1,2025-03-28,5.659999847412109,5.989999771118164,5.650000095367432,5.980000019073486,20251500
2,2025-03-31,5.610000133514404,5.650000095367432,5.409999847412109,5.590000152587891,8884600
3,2025-04-01,5.699999809265137,5.699999809265137,5.53000020980835,5.639999866485596,11585600
4,2025-04-02,5.690000057220459,5.769999980926514,5.619999885559082,5.619999885559082,11373800
5,2025-04-03,5.559999942779541,5.75,5.46999979019165,5.46999979019165,26679600
6,2025-04-04,5.139999866485596,5.360000133514404,4.96999979019165,5.320000171661377,47618400
7,2025-04-07,5.110000133514404,5.440000057220459,4.929999828338623,4.980000019073486,21540600
8,2025-04-08,5.079999923706055,5.329999923706055,5.010000228881836,5.329999923706055,37181800
9,2025-04-09,5.329999923706055,5.380000114440918,4.889999866485596,5.039999961853027,25832700
10,2025-04-10,5.019999980926514,5.260000228881836,4.96999979019165,5.179999828338623,23577200
11,2025-04-11,5.179999828338623,5.21999979019165,4.96999979019165,5.039999961853027,30192000
12,2025-04-14,5.329999923706055,5.449999809265137,5.25,5.260000228881836,20319000
13,2025-04-15,5.230000019073486,5.400000095367432,5.21999979019165,5.340000152587891,14764500
14,2025-04-16,5.199999809265137,5.320000171661377,5.119999885559082,5.230000019073486,12470900
15,2025-04-17,5.400000095367432,5.420000076293945,5.21999979019165,5.230000019073486,10945900
16,2025-04-21,5.289999961853027,5.400000095367432,5.179999828338623,5.369999885559082,12116800
17,2025-04-22,5.460000038146973,5.550000190734863,5.349999904632568,5.400000095367432,18483500
18,2025-04-23,5.610000133514404,5.710000038146973,5.570000171661377,5.599999904632568,18072100
19,2025-04-24,5.690000057220459,5.800000190734863,5.570000171661377,5.639999866485596,14062400
20,2025-04-25,5.920000076293945,5.980000019073486,5.570000171661377,5.570000171661377,18726900
