Price,Date,Close,High,Low,Open,Volume
Ticker,,NEM,NEM,NEM,NEM,NEM
0,2025-03-25,47.54999923706055,48.209999084472656,47.29999923706055,47.310001373291016,8070900
1,2025-03-26,47.38999938964844,48.060001373291016,47.13999938964844,47.90999984741211,6828800
2,2025-03-27,48.38999938964844,48.47999954223633,47.650001525878906,47.790000915527344,11017800
3,2025-03-28,48.08000183105469,49.52000045776367,47.97999954223633,48.97999954223633,11259000
4,2025-03-31,48.279998779296875,48.59000015258789,47.119998931884766,48.5,12190200
5,2025-04-01,48.290000915527344,48.869998931884766,47.790000915527344,48.369998931884766,9317900
6,2025-04-02,48.72999954223633,48.849998474121094,47.83000183105469,48.70000076293945,9130000
7,2025-04-03,48.33000183105469,49.31999969482422,46.56999969482422,46.70000076293945,17433100
8,2025-04-04,44.18000030517578,47.0,43.59000015258789,46.869998931884766,21182600
9,2025-04-07,44.86000061035156,46.970001220703125,42.93000030517578,43.540000915527344,22059900
10,2025-04-08,44.959999084472656,47.119998931884766,44.38999938964844,46.63999938964844,16266100
11,2025-04-09,48.75,48.939998626708984,45.72999954223633,46.20000076293945,24860400
12,2025-04-10,50.939998626708984,51.599998474121094,48.720001220703125,48.900001525878906,23184600
13,2025-04-11,54.970001220703125,55.86000061035156,53.380001068115234,53.84000015258789,31771700
14,2025-04-14,54.790000915527344,55.22999954223633,53.16999816894531,53.70000076293945,14229800
15,2025-04-15,54.58000183105469,55.15999984741211,54.13999938964844,55.0099983215332,12001100
16,2025-04-16,55.95000076293945,57.08000183105469,55.5,56.4900016784668,18277500
17,2025-04-17,55.08000183105469,56.20000076293945,54.77000045776367,55.599998474121094,14368200
18,2025-04-21,55.209999084472656,57.15999984741211,54.41999816894531,57.0,17720600
19,2025-04-22,54.540000915527344,56.15999984741211,54.349998474121094,55.72999954223633,18218100
20,2025-04-23,53.150001525878906,53.5,51.63999938964844,51.75,20968600
21,2025-04-24,55.369998931884766,55.48609924316406,54.040000915527344,54.7400016784668,8220315
