Price,Date,Close,High,Low,Open,Volume
Ticker,,ITUB,ITUB,ITUB,ITUB,ITUB
0,2025-03-27,5.596956253051758,5.616945363804236,5.556978031546802,5.57696714229928,18498200
1,2025-03-28,5.517000198364258,5.596956647002025,5.457032861885931,5.5469841048924335,13797700
2,2025-03-31,5.497010707855225,5.526994612319661,5.427048581823535,5.427048581823535,12492200
3,2025-04-01,5.517000198364258,5.566973217051875,5.477021974045374,5.487016291836081,14373600
4,2025-04-02,5.53000020980835,5.570000171661377,5.46999979019165,5.550000190734863,10629900
5,2025-04-03,5.690000057220459,5.769999980926514,5.630000114440918,5.630000114440918,38702000
6,2025-04-04,5.329999923706055,5.5,5.309999942779541,5.480000019073486,25110000
7,2025-04-07,5.300000190734863,5.429999828338623,5.179999828338623,5.21999979019165,40068200
8,2025-04-08,5.239999771118164,5.420000076293945,5.179999828338623,5.380000114440918,51166500
9,2025-04-09,5.510000228881836,5.519999980926514,5.119999885559082,5.119999885559082,49767500
10,2025-04-10,5.369999885559082,5.46999979019165,5.239999771118164,5.389999866485596,39967300
11,2025-04-11,5.46999979019165,5.510000228881836,5.349999904632568,5.360000133514404,32574700
12,2025-04-14,5.559999942779541,5.579999923706055,5.46999979019165,5.539999961853027,25206300
13,2025-04-15,5.590000152587891,5.610000133514404,5.53000020980835,5.570000171661377,23815200
14,2025-04-16,5.590000152587891,5.639999866485596,5.539999961853027,5.570000171661377,21739000
15,2025-04-17,5.659999847412109,5.679999828338623,5.53000020980835,5.53000020980835,21231500
16,2025-04-21,5.690000057220459,5.710000038146973,5.619999885559082,5.679999828338623,13655300
17,2025-04-22,5.849999904632568,5.889999866485596,5.699999809265137,5.699999809265137,25758600
18,2025-04-23,5.980000019073486,6.019999980926514,5.940000057220459,5.940000057220459,34324400
19,2025-04-24,6.139999866485596,6.150000095367432,6.010000228881836,6.090000152587891,31699200
20,2025-04-25,6.139999866485596,6.159999847412109,6.090000152587891,6.119999885559082,21312500
