Price,Date,Close,High,Low,Open,Volume
Ticker,,WFC,WFC,WFC,WFC,WFC
0,2025-03-27,72.27999877929688,73.56999969482422,72.22000122070312,73.56999969482422,10457600
1,2025-03-28,70.69000244140625,72.55000305175781,69.94999694824219,72.2699966430664,13555200
2,2025-03-31,71.79000091552734,72.06999969482422,69.55999755859375,69.9000015258789,14855300
3,2025-04-01,71.30999755859375,71.62999725341797,70.11000061035156,70.83999633789062,10661000
4,2025-04-02,72.26000213623047,72.47000122070312,70.22000122070312,70.55999755859375,8854100
5,2025-04-03,65.66999816894531,68.72000122070312,65.41000366210938,67.77999877929688,25880300
6,2025-04-04,60.97999954223633,63.56999969482422,59.709999084472656,62.75,31050800
7,2025-04-07,62.16999816894531,64.33000183105469,58.41999816894531,60.689998626708984,41305800
8,2025-04-08,62.08000183105469,65.62999725341797,60.880001068115234,64.69000244140625,27374200
9,2025-04-09,66.33000183105469,67.19000244140625,59.43000030517578,60.63999938964844,42744800
10,2025-04-10,63.11000061035156,65.0,61.4900016784668,64.94999694824219,29026000
11,2025-04-11,62.5099983215332,63.619998931884766,59.650001525878906,61.540000915527344,33867000
12,2025-04-14,63.099998474121094,64.01000213623047,62.400001525878906,63.15999984741211,28057800
13,2025-04-15,64.54000091552734,65.41999816894531,63.29999923706055,63.439998626708984,20903300
14,2025-04-16,63.97999954223633,64.9800033569336,63.369998931884766,63.88999938964844,17351000
15,2025-04-17,64.70999908447266,65.70999908447266,64.06999969482422,64.37999725341797,18931400
16,2025-04-21,64.01000213623047,65.16000366210938,63.400001525878906,64.19999694824219,17859100
17,2025-04-22,66.2300033569336,66.41000366210938,64.70999908447266,64.70999908447266,17536600
18,2025-04-23,67.94000244140625,69.5,67.44000244140625,67.44000244140625,20678800
19,2025-04-24,69.55999755859375,69.8499984741211,67.5,67.69999694824219,18420900
20,2025-04-25,69.7300033569336,70.19000244140625,69.0,69.06999969482422,17770700
