Price,Date,Close,High,Low,Open,Volume
Ticker,,CCL,CCL,CCL,CCL,CCL
0,2025-03-27,20.780000686645508,21.170000076293945,20.530000686645508,20.75,14326900
1,2025-03-28,19.8700008392334,20.700000762939453,19.65999984741211,20.700000762939453,18880900
2,2025-03-31,19.530000686645508,19.68000030517578,18.770000457763672,19.15999984741211,25028400
3,2025-04-01,19.389999389648438,19.670000076293945,18.860000610351562,19.600000381469727,20870100
4,2025-04-02,20.020000457763672,20.049999237060547,19.030000686645508,19.030000686645508,20897000
5,2025-04-03,17.280000686645508,18.450000762939453,17.25,18.40999984741211,46293300
6,2025-04-04,16.5,16.739999771118164,15.609999656677246,16.489999771118164,39839300
7,2025-04-07,16.43000030517578,17.450000762939453,15.069999694824219,15.329999923706055,41421800
8,2025-04-08,16.690000534057617,18.0,16.34000015258789,17.780000686645508,42041100
9,2025-04-09,19.610000610351562,19.979999542236328,16.610000610351562,16.770000457763672,66939000
10,2025-04-10,17.600000381469727,18.600000381469727,17.079999923706055,18.31999969482422,47116900
11,2025-04-11,17.639999389648438,17.81999969482422,17.100000381469727,17.520000457763672,18749000
12,2025-04-14,17.81999969482422,18.3799991607666,17.420000076293945,18.280000686645508,21774700
13,2025-04-15,18.0,18.030000686645508,17.59000015258789,17.920000076293945,22760900
14,2025-04-16,17.8700008392334,18.25,17.520000457763672,17.850000381469727,21109300
15,2025-04-17,17.989999771118164,18.219999313354492,17.690000534057617,17.889999389648438,17695900
16,2025-04-21,17.239999771118164,17.84000015258789,17.049999237060547,17.59000015258789,18735400
17,2025-04-22,17.979999542236328,17.989999771118164,17.469999313354492,17.549999237060547,18510400
18,2025-04-23,18.479999542236328,19.520000457763672,18.399999618530273,18.8799991607666,21605300
19,2025-04-24,18.700000762939453,18.799999237060547,18.309999465942383,18.43000030517578,17254700
20,2025-04-25,18.600000381469727,18.8799991607666,18.389999389648438,18.700000762939453,14849800
