Price,Date,Close,High,Low,Open,Volume
Ticker,,GRAB,GRAB,GRAB,GRAB,GRAB
0,2025-03-27,4.800000190734863,4.849999904632568,4.690000057220459,4.78000020980835,27429900
1,2025-03-28,4.570000171661377,4.789999961853027,4.539999961853027,4.789999961853027,25068600
2,2025-03-31,4.53000020980835,4.559999942779541,4.289999961853027,4.380000114440918,30698400
3,2025-04-01,4.550000190734863,4.559999942779541,4.429999828338623,4.449999809265137,15596900
4,2025-04-02,4.610000133514404,4.610000133514404,4.440000057220459,4.440000057220459,30018000
5,2025-04-03,4.260000228881836,4.39900016784668,4.199999809265137,4.369999885559082,29250500
6,2025-04-04,3.7300000190734863,4.099999904632568,3.6600000858306885,4.090000152587891,87102400
7,2025-04-07,3.4800000190734863,3.759999990463257,3.359999895095825,3.5999999046325684,95733900
8,2025-04-08,3.7300000190734863,3.950000047683716,3.630000114440918,3.7899999618530273,84309500
9,2025-04-09,4.260000228881836,4.320000171661377,3.700000047683716,3.8499999046325684,62957800
10,2025-04-10,3.9700000286102295,4.116000175476074,3.8499999046325684,4.110000133514404,52701000
11,2025-04-11,4.050000190734863,4.070000171661377,3.930000066757202,4.03000020980835,47057800
12,2025-04-14,3.9800000190734863,4.159999847412109,3.9600000381469727,4.105000019073486,32449700
13,2025-04-15,4.059999942779541,4.090000152587891,3.984999895095825,4.010000228881836,17983500
14,2025-04-16,4.039999961853027,4.119999885559082,3.930000066757202,3.950000047683716,32231700
15,2025-04-17,4.110000133514404,4.170000076293945,4.059999942779541,4.079999923706055,17716700
16,2025-04-21,4.070000171661377,4.199999809265137,3.994999885559082,4.099999904632568,14223700
17,2025-04-22,4.239999771118164,4.329999923706055,4.130000114440918,4.130000114440918,19817600
18,2025-04-23,4.380000114440918,4.599999904632568,4.320000171661377,4.489999771118164,42330800
19,2025-04-24,4.679999828338623,4.699999809265137,4.375,4.380000114440918,30544100
20,2025-04-25,4.78000020980835,4.789999961853027,4.559999942779541,4.650000095367432,37671700
