Price,Date,Close,High,Low,Open,Volume
Ticker,,JOBY,JOBY,JOBY,JOBY,JOBY
0,2025-03-27,6.429999828338623,6.619999885559082,6.394999980926514,6.5,7400600
1,2025-03-28,6.110000133514404,6.415999889373779,6.050000190734863,6.329999923706055,9324100
2,2025-03-31,6.019999980926514,6.090000152587891,5.855000019073486,5.934999942779541,10106300
3,2025-04-01,5.929999828338623,6.0980000495910645,5.764999866485596,6.079999923706055,10547200
4,2025-04-02,6.039999961853027,6.159999847412109,5.769999980926514,5.789999961853027,13137400
5,2025-04-03,5.659999847412109,5.75,5.550000190734863,5.670000076293945,14022900
6,2025-04-04,5.360000133514404,5.559999942779541,5.019999980926514,5.429999828338623,16425400
7,2025-04-07,5.579999923706055,5.929999828338623,4.960000038146973,5.0,17260500
8,2025-04-08,5.329999923706055,5.880000114440918,5.260000228881836,5.860000133514404,15275400
9,2025-04-09,6.260000228881836,6.38100004196167,5.320000171661377,5.34499979019165,19013900
10,2025-04-10,6.019999980926514,6.114999771118164,5.775000095367432,5.960000038146973,12520500
11,2025-04-11,5.929999828338623,5.980000019073486,5.559999942779541,5.71999979019165,16656500
12,2025-04-14,6.019999980926514,6.15500020980835,5.860000133514404,6.099999904632568,12684600
13,2025-04-15,5.869999885559082,6.09499979019165,5.789999961853027,5.949999809265137,8815800
14,2025-04-16,5.789999961853027,5.889999866485596,5.639999866485596,5.699999809265137,11651700
15,2025-04-17,5.889999866485596,5.998000144958496,5.71999979019165,5.809999942779541,11571900
16,2025-04-21,5.809999942779541,5.820000171661377,5.610000133514404,5.775000095367432,8435500
17,2025-04-22,5.889999866485596,5.980000019073486,5.809999942779541,5.889999866485596,8313300
18,2025-04-23,6.159999847412109,6.385000228881836,6.034999847412109,6.179999828338623,15357100
19,2025-04-24,6.480000019073486,6.5,6.119999885559082,6.159999847412109,12080300
20,2025-04-25,6.5,6.565000057220459,6.40500020980835,6.429999828338623,13038500
